,phrase,label,sentiment,subjectivity,language,count
russischen Angriffskrieg,russischen Angriffskrieg,MISC,,,de,4
Videos,Videos,MISC,,,de,4
Karlsruhe,Karlsruhe,MISC,,,de,4
Münchner,Münchner,MISC,,,de,4
deutscher,deutscher,MISC,,,de,4
News des,News des,MISC,,,de,4
französische,französische,MISC,,,de,4
niedersächsische,niedersächsische,MISC,,,de,4
spanischen,spanischen,MISC,,,de,4
Gaspipelines Nord Stream 1,Gaspipelines Nord Stream 1,MISC,,,de,3
Süddeutsche Zeitung,Süddeutsche Zeitung,MISC,,,de,3
Twitter,Twitter,MISC,,,de,3
EU-Kommission.,EU-Kommission.,MISC,,,de,3
Werbeerlösen,Werbeerlösen,MISC,,,de,3
Euro,Euro,MISC,,,de,3
ukrainische,ukrainische,MISC,,,de,3
Kleinverbrauchern,Kleinverbrauchern,MISC,,,de,3
De…,De…,MISC,0.0,0.0,de,3
deutsches,deutsches,MISC,,,de,3
Nord-Stream-Explosionen,Nord-Stream-Explosionen,MISC,,,de,3
AbhÃ¤ngigkeit,AbhÃ¤ngigkeit,MISC,,,de,3
Weltklimakonferenz,Weltklimakonferenz,MISC,,,de,3
BILD,BILD,MISC,,,de,3
Ukraine-Kriegs.,Ukraine-Kriegs.,MISC,,,de,3
Ukrainer,Ukrainer,MISC,,,de,3
chinesischen,chinesischen,MISC,,,de,3
Windkraft,Windkraft,MISC,,,de,3
Gasfüllstand.,Gasfüllstand.,MISC,,,de,3
Nord Stream 1,Nord Stream 1,MISC,0.0,0.0,de,3
MS-DOS,MS-DOS,MISC,,,de,3
Winter?,Winter?,MISC,1.4,0.0,de,3
Millionen,Millionen,MISC,,,de,3
Windows 98,Windows 98,MISC,,,de,3
Der Krieg,Der Krieg,MISC,,,de-DE,3
Angriffskriegs,Angriffskriegs,MISC,,,de,3
niederländische,niederländische,MISC,,,de,3
Gasnetz,Gasnetz,MISC,,,de,3
Homeoffice.,Homeoffice.,MISC,,,de,3
britischen,britischen,MISC,,,de,3
Wintershall-Dea-Chef,Wintershall-Dea-Chef,MISC,,,de,3
"Bedarfs, der Rest","Bedarfs, der Rest",MISC,,,de,3
ägyptischen,ägyptischen,MISC,,,de,3
Ukrainischer,Ukrainischer,MISC,,,de,3
Leipziger,Leipziger,MISC,,,de,3
UN-Klimakonferenz,UN-Klimakonferenz,MISC,,,de,3
schwedische,schwedische,MISC,,,de,3
Ukraine-Krieges,Ukraine-Krieges,MISC,0.0,0.0,de,3
Erdgas,Erdgas,MISC,,,de,2
hessischen,hessischen,MISC,,,de,2
Erdgas-Sparen,Erdgas-Sparen,MISC,,,de,2
Flüssigerdgas.,Flüssigerdgas.,MISC,,,de,2
Auftrag der Bundesregierung,Auftrag der Bundesregierung,MISC,,,de,2
Outlook,Outlook,MISC,,,de,2
Ostsee-Pipelines,Ostsee-Pipelines,MISC,,,de,2
Frieden mit Russland,Frieden mit Russland,MISC,,,de,2
Nachkriegsjahren,Nachkriegsjahren,MISC,,,de,2
Gassparen,Gassparen,MISC,,,de,2
Kriegsende,Kriegsende,MISC,,,de,2
Fl…,Fl…,MISC,,,de,2
polnische,polnische,MISC,,,de,2
arabischen,arabischen,MISC,,,de,2
Ostsee-Gaspipelines Nord Stream 1,Ostsee-Gaspipelines Nord Stream 1,MISC,,,de,2
"Ukraine-Krieg  BILD
</li><li>Maschinenbaugipfel: Doppelpass  FAZ","Ukraine-Krieg  BILD
</li><li>Maschinenbaugipfel: Doppelpass  FAZ",MISC,,,de,2
Kalter Winter“:,Kalter Winter“:,MISC,,,de,2
Mitternacht gepl…,Mitternacht gepl…,MISC,,,de,2
Die Stimme Berlins.,Die Stimme Berlins.,MISC,,,de,2
Internet,Internet,MISC,,,de,2
türkischen,türkischen,MISC,,,de,2
Putins Krieg,Putins Krieg,MISC,,,de,2
Un…,Un…,MISC,,,de,2
Sozialen,Sozialen,MISC,,,de,2
Russlands Einmarsch,Russlands Einmarsch,MISC,,,de,2
Wirt­schafts­ver­tre­te­r,Wirt­schafts­ver­tre­te­r,MISC,,,de,2
Terminkontrakt TTF,Terminkontrakt TTF,MISC,,,de,2
Frankreich:,Frankreich:,MISC,,,de,2
Gasnetzbetreiber Open Grid Europe,Gasnetzbetreiber Open Grid Europe,MISC,,,de,2
Fernwärme.,Fernwärme.,MISC,,,de,2
Gas-Kartelle.,Gas-Kartelle.,MISC,,,de,2
Trigema-Boss.,Trigema-Boss.,MISC,,,de,2
griechische,griechische,MISC,,,de,2
Krieg in der Ukraine.,Krieg in der Ukraine.,MISC,,,de,2
Energiekrise,Energiekrise,MISC,,,de,2
rot-grün-rote Senat,rot-grün-rote Senat,MISC,,,de,2
Gestern,Gestern,MISC,,,de,2
News,News,MISC,,,de,2
Russland-Ukraine-Krieg: Das,Russland-Ukraine-Krieg: Das,MISC,,,de,2
Ariadne-Projekts,Ariadne-Projekts,MISC,,,de,2
Gasmarktes,Gasmarktes,MISC,,,de,2
Großes Potenzial,Großes Potenzial,MISC,,,de,2
J…,J…,MISC,,,de,2
Ukrainekrieg,Ukrainekrieg,MISC,,,de,2
MidCat,MidCat,MISC,,,de,2
Winter-Fußball-WM im Emirat,Winter-Fußball-WM im Emirat,MISC,,,de,2
Auftrag des Bundes,Auftrag des Bundes,MISC,,,de,2
Deutscher Gasspeicher-Füllstand,Deutscher Gasspeicher-Füllstand,MISC,,,de,2
Hasserfüllte Nachrichten,Hasserfüllte Nachrichten,MISC,,,de,2
Energiewirtschaftsgesetz.,Energiewirtschaftsgesetz.,MISC,,,de,2
Schuld,Schuld,MISC,,,de,2
Menschen in Not,Menschen in Not,MISC,,,de,2
Mehr Ehrgeiz beim Energiesparen?,Mehr Ehrgeiz beim Energiesparen?,MISC,,,de,2
Mi­nis­ter­prä­si­den­t,Mi­nis­ter­prä­si­den­t,MISC,,,de,2
Hause schön im Warmen,Hause schön im Warmen,MISC,,,de,2
Erdgas-Soforthilfegesetz,Erdgas-Soforthilfegesetz,MISC,,,de,2
M…,M…,MISC,,,de,2
Aachener,Aachener,MISC,,,de,2
deutsch-österreichischen,deutsch-österreichischen,MISC,,,de,2
Penta West,Penta West,MISC,,,de,2
GAP,GAP,MISC,,,de,2
Deutscher,Deutscher,MISC,,,de,2
Linken-Landtagsfraktion,Linken-Landtagsfraktion,MISC,,,de,2
Wohnungslose.,Wohnungslose.,MISC,,,de,2
griechischen,griechischen,MISC,,,de,2
Einsparziel,Einsparziel,MISC,,,de,2
GTT,GTT,MISC,-0.7,0.0,de,2
Betriebslizenz,Betriebslizenz,MISC,,,de,2
Gasnetz.,Gasnetz.,MISC,,,de,2
gerechter,gerechter,MISC,,,de,2
Baustelle für Gaspipeline,Baustelle für Gaspipeline,MISC,,,de,2
Na…,Na…,MISC,,,de,2
Abzocke.,Abzocke.,MISC,,,de,2
Weltklimakonferenz COP27,Weltklimakonferenz COP27,MISC,,,de,2
Schlechte Noten für Deutschlands,Schlechte Noten für Deutschlands,MISC,,,de,2
Winters.,Winters.,MISC,,,de,2
Zeit der Strom,Zeit der Strom,MISC,,,de,2
weht der Wind,weht der Wind,MISC,,,de,2
Berliner Stromnetz,Berliner Stromnetz,MISC,,,de,2
Ukrainische,Ukrainische,MISC,,,de,2
Rasensprengern,Rasensprengern,MISC,,,de,2
Per Eilgesetz,Per Eilgesetz,MISC,,,de,2
"Internet, Strom und Wasser","Internet, Strom und Wasser",MISC,,,de,2
Wärmestuben,Wärmestuben,MISC,,,de,2
Google,Google,MISC,,,de,2
Ebay am Laufen,Ebay am Laufen,MISC,,,de,2
Abschied von Öl und Gas,Abschied von Öl und Gas,MISC,,,de,2
Weltklimakonferenz in Ägypten,Weltklimakonferenz in Ägypten,MISC,,,de,2
Vorjahren,Vorjahren,MISC,,,de,2
Energiekrise: Wie,Energiekrise: Wie,MISC,,,de,2
Homeoffice,Homeoffice,MISC,,,de,2
Saboteuren.,Saboteuren.,MISC,,,de,2
The Weather Channel,The Weather Channel,MISC,,,de,2
Schwedische,Schwedische,MISC,,,de,2
"Maybrit Illner""","Maybrit Illner""",MISC,,,de,2
Stromkrise,Stromkrise,MISC,,,de,2
Neptune,Neptune,MISC,,,de,2
Flüssiggas-Umwandlung,Flüssiggas-Umwandlung,MISC,,,de,2
Gasag.,Gasag.,MISC,,,de,2
Brandanschlag,Brandanschlag,MISC,,,de,2
9-Euro-Tickets.,9-Euro-Tickets.,MISC,,,de,2
ukrainischem,ukrainischem,MISC,,,de,2
Sparbereitschaft.,Sparbereitschaft.,MISC,,,de,2
… ...,… ...,MISC,,,de,2
deutsch-russischen Gas-Pipelines Nord Stream 1,deutsch-russischen Gas-Pipelines Nord Stream 1,MISC,,,de,2
Notfall: Schwerverletzter,Notfall: Schwerverletzter,MISC,,,de,2
Chemieverbands VCI.,Chemieverbands VCI.,MISC,,,de,2
nO,nO,MISC,,,de,2
Pandemie,Pandemie,MISC,,,de,2
"Fernverkehr, beim Arzt","Fernverkehr, beim Arzt",MISC,,,de,2
Corona-Schutzregeln.,Corona-Schutzregeln.,MISC,,,de,2
Pizza,Pizza,MISC,,,de,2
Auftrag des EU-Gipfels,Auftrag des EU-Gipfels,MISC,,,de,2
"Teure Gasrechnungen, Angst vor Strom- und","Teure Gasrechnungen, Angst vor Strom- und",MISC,,,de,2
Subway,Subway,MISC,,,de,2
BASF-Aktie,BASF-Aktie,MISC,,,de,2
Ausgerechnet,Ausgerechnet,MISC,,,de,2
Gaspreisbremse:,Gaspreisbremse:,MISC,0.0,0.3333333333333333,de,2
Ifo-GeschÃ¤ftsklimaindex,Ifo-GeschÃ¤ftsklimaindex,MISC,,,de,2
Revolution auf der Straße,Revolution auf der Straße,MISC,,,de,2
Systemrivalen.,Systemrivalen.,MISC,,,de,2
Sternen.,Sternen.,MISC,,,de,2
NACHRICHTEN.,NACHRICHTEN.,MISC,,,de,2
Beyond the obvious,Beyond the obvious,MISC,,,de,2
Rezessionsrisiken,Rezessionsrisiken,MISC,,,de,2
Weltraum-Startup ConstellR,Weltraum-Startup ConstellR,MISC,,,de,2
Schlag.,Schlag.,MISC,,,de,2
Freiburger,Freiburger,MISC,,,de,2
Bewertungseffekte,Bewertungseffekte,MISC,,,de,2
Entlastungsmaßnahme  t-online,Entlastungsmaßnahme  t-online,MISC,,,de,2
Treffen von Bund,Treffen von Bund,MISC,,,de,2
Linke-Politiker,Linke-Politiker,MISC,0.0,0.0,de,2
FAQ.,FAQ.,MISC,,,de,2
Dezember-Rechnung,Dezember-Rechnung,MISC,,,de,2
GaskostenEine,GaskostenEine,MISC,,,de,2
Höchste Zeit,Höchste Zeit,MISC,,,de,2
"NACHRICHTEN
","NACHRICHTEN
",MISC,,,de,2
Soziales: Hilfe für Obdachlose: Hamburger Kältebus,Soziales: Hilfe für Obdachlose: Hamburger Kältebus,MISC,,,de,2
Weltklimakonferenz.,Weltklimakonferenz.,MISC,,,de,2
Fußball-WM in Katar,Fußball-WM in Katar,MISC,,,de,2
Die Grünen,Die Grünen,MISC,,,de,2
"Sachsen, Sachsen-Anh…","Sachsen, Sachsen-Anh…",MISC,,,de,2
Soforthilfefonds für Bedürftige,Soforthilfefonds für Bedürftige,MISC,,,de,2
niedersächsischen,niedersächsischen,MISC,,,de,2
Gas-Abschlagszahlung,Gas-Abschlagszahlung,MISC,,,de,2
Gaspreis-Kommission,Gaspreis-Kommission,MISC,0.0,0.0,de,2
Gas-Sparer,Gas-Sparer,MISC,,,de,2
australischen,australischen,MISC,,,de,2
Eisbrechers,Eisbrechers,MISC,,,de,2
polnischer,polnischer,MISC,,,de,2
Kl…,Kl…,MISC,,,de,2
Ostsee-Gaspipelines +++ NATO:,Ostsee-Gaspipelines +++ NATO:,MISC,,,de,2
Angriffskriegs Russlands,Angriffskriegs Russlands,MISC,,,de,2
Energie-Engpässe,Energie-Engpässe,MISC,,,de,2
Münchener,Münchener,MISC,,,de,2
Streit um Gaspreisdeckel: Polen,Streit um Gaspreisdeckel: Polen,MISC,,,de,2
"Inhaltsverzeichnis
","Inhaltsverzeichnis
",MISC,,,de,2
norwegische,norwegische,MISC,,,de,2
Heizsaison.,Heizsaison.,MISC,,,de,2
Ampel-Koalition,Ampel-Koalition,MISC,,,de,2
Dezember-Abschlagszahlungen,Dezember-Abschlagszahlungen,MISC,,,de,2
Energiepreiskrise: Preis,Energiepreiskrise: Preis,MISC,,,de,2
Küppersbusch.,Küppersbusch.,MISC,,,de,2
Ukrainekrieges,Ukrainekrieges,MISC,1.4,0.0,de,2
Wirtschaftsweise Grimm,Wirtschaftsweise Grimm,MISC,,,de,2
Liveticker:,Liveticker:,MISC,,,de,2
Corona-Pandemie,Corona-Pandemie,MISC,,,de,2
Kotatsu,Kotatsu,MISC,,,de,2
Dänische,Dänische,MISC,,,de,2
Explosion.,Explosion.,MISC,,,de,2
Freude?,Freude?,MISC,,,de,2
Gas.,Gas.,MISC,,,de,2
Russlands Krieg,Russlands Krieg,MISC,,,de,2
SPIEGEL-Informationen,SPIEGEL-Informationen,MISC,0.0,0.0,de,2
Auferstehung,Auferstehung,MISC,,,de,2
Niedersachsen-Wahl,Niedersachsen-Wahl,MISC,,,de,2
Stromversorgung.,Stromversorgung.,MISC,,,de,2
Gas sparen:,Gas sparen:,MISC,,,de,2
Energie-Experten,Energie-Experten,MISC,,,de-DE,2
Bloß,Bloß,MISC,,,de,2
"Gas, Strom, Holz, Öl","Gas, Strom, Holz, Öl",MISC,,,de,2
C…,C…,MISC,,,de,2
AKW-Verlängerung.,AKW-Verlängerung.,MISC,,,de,2
LNG-Gas,LNG-Gas,MISC,,,de,2
Ukraine,Ukraine,MISC,-0.011494252873563218,0.0,de,2
Heiz-Alternative.,Heiz-Alternative.,MISC,,,de,1
Energie-Insidern,Energie-Insidern,MISC,,,de,1
Atomstrom,Atomstrom,MISC,,,de,1
LNG-Tankerflotte.,LNG-Tankerflotte.,MISC,,,de,1
Arbeitsmarkt-Studie,Arbeitsmarkt-Studie,MISC,,,de,1
Deutschla…,Deutschla…,MISC,,,de,1
Die wichtigsten Fragen,Die wichtigsten Fragen,MISC,,,de,1
Bundesländer im Vergleich: Wo Gas,Bundesländer im Vergleich: Wo Gas,MISC,,,de,1
französischen,französischen,MISC,,,de,1
CHIP.,CHIP.,MISC,,,de,1
Offshore-Solaranlage.,Offshore-Solaranlage.,MISC,,,de,1
genial,genial,MISC,,,de,1
EinfamilienhäusernDer,EinfamilienhäusernDer,MISC,,,de,1
Mehr im Liveticker.,Mehr im Liveticker.,MISC,,,de,1
TRT Haber,TRT Haber,MISC,,,de,1
Dö…,Dö…,MISC,,,de,1
Miese LNG-Masche: Keine höheren Preise,Miese LNG-Masche: Keine höheren Preise,MISC,,,de,1
Millia…,Millia…,MISC,,,de,1
gesamteuropäischen,gesamteuropäischen,MISC,,,de,1
Schweiz.,Schweiz.,MISC,,,de,1
russische Krieg,russische Krieg,MISC,,,de,1
Nov…,Nov…,MISC,,,de,1
Tausende Euro,Tausende Euro,MISC,,,de,1
Musks Twitter.,Musks Twitter.,MISC,,,de,1
Hohe Heizkosten: Wie man den Winter auf den Kanaren,Hohe Heizkosten: Wie man den Winter auf den Kanaren,MISC,,,de,1
Juli Maßnahm…,Juli Maßnahm…,MISC,,,de,1
Alles besser als,Alles besser als,MISC,,,de,1
Agrar- und L…,Agrar- und L…,MISC,,,de,1
Krieg Ru…,Krieg Ru…,MISC,,,de,1
Weihnachten,Weihnachten,MISC,,,de,1
Auf der Suche,Auf der Suche,MISC,,,de,1
Energieversorgung: Warten,Energieversorgung: Warten,MISC,,,de,1
LNG-Schiffe auf See,LNG-Schiffe auf See,MISC,,,de,1
Emirat,Emirat,MISC,0.5,0.0,de,1
Deutschland:,Deutschland:,MISC,0.0,0.0,de,1
Hessen-Besuch,Hessen-Besuch,MISC,,,de,1
Jahres.,Jahres.,MISC,,,de,1
Klima-Versprechen,Klima-Versprechen,MISC,,,de,1
Monat De…,Monat De…,MISC,,,de,1
Fü…,Fü…,MISC,,,de,1
Schr…,Schr…,MISC,,,de,1
Gas- und Energiekrise,Gas- und Energiekrise,MISC,,,de,1
Aktion,Aktion,MISC,,,de,1
Ukraine-Invasion Tag,Ukraine-Invasion Tag,MISC,,,de,1
Regierungsgespräche,Regierungsgespräche,MISC,,,de,1
ukrainisches,ukrainisches,MISC,,,de,1
Liveticker: +++ 08:04 Gasarbeiter,Liveticker: +++ 08:04 Gasarbeiter,MISC,,,de,1
UNO-Klimakonferenz in Scharm al-Scheich,UNO-Klimakonferenz in Scharm al-Scheich,MISC,,,de,1
NGO Global 2000,NGO Global 2000,MISC,,,de,1
Gasag-Tochter,Gasag-Tochter,MISC,0.0,0.0,de,1
österreichischer,österreichischer,MISC,,,de,1
Krisenprofiteure „abschöpfen“.,Krisenprofiteure „abschöpfen“.,MISC,,,de,1
Rheinisches,Rheinisches,MISC,,,de,1
LNG-Boom,LNG-Boom,MISC,,,de,1
SpanienDer,SpanienDer,MISC,,,de,1
Energie-Krise: EU-Kommission,Energie-Krise: EU-Kommission,MISC,,,de,1
evangelischen,evangelischen,MISC,,,de,1
Das kostet!,Das kostet!,MISC,,,de,1
Süwag.,Süwag.,MISC,,,de,1
oberbayerische,oberbayerische,MISC,,,de,1
"Stürme, Waldbrände, Dürre","Stürme, Waldbrände, Dürre",MISC,,,de,1
Black Friday,Black Friday,MISC,,,de,1
BILD-Heiz-Knigge.,BILD-Heiz-Knigge.,MISC,,,de,1
Das Berliner Gasnetz,Das Berliner Gasnetz,MISC,,,de,1
Konzessionsvertrages,Konzessionsvertrages,MISC,,,de,1
BIORCHESTRA,BIORCHESTRA,MISC,,,de,1
BMD-001,BMD-001,MISC,,,de,1
Amyloid-β,Amyloid-β,MISC,,,de,1
BOSTON,BOSTON,MISC,,,de,1
Mittelstands-Unternehmen,Mittelstands-Unternehmen,MISC,,,de,1
österreichischen,österreichischen,MISC,,,de,1
Klimakonferenz COP27,Klimakonferenz COP27,MISC,,,de,1
Letzten Generation“,Letzten Generation“,MISC,,,de,1
Ostdeutschland auf die Strasse.,Ostdeutschland auf die Strasse.,MISC,,,de,1
DDR-Oppositionelle,DDR-Oppositionelle,MISC,,,de,1
Klima-Klebern,Klima-Klebern,MISC,,,de,1
Gasverbrauchs.,Gasverbrauchs.,MISC,,,de,1
Wiener,Wiener,MISC,,,de,1
Energiepolitik: EU-Komission,Energiepolitik: EU-Komission,MISC,,,de,1
Youtube,Youtube,MISC,,,de,1
Ein Flugdrache,Ein Flugdrache,MISC,,,de,1
BerlinDer,BerlinDer,MISC,,,de,1
Gänse-Preise.,Gänse-Preise.,MISC,,,de,1
Not in Guatemala:,Not in Guatemala:,MISC,,,de,1
Baltic Pipe“,Baltic Pipe“,MISC,,,de,1
Sparanreize,Sparanreize,MISC,,,de,1
Leitungsebenen,Leitungsebenen,MISC,,,de,1
norwegischen,norwegischen,MISC,,,de,1
Entlastungsmaßnahmen.,Entlastungsmaßnahmen.,MISC,,,de,1
Die Entlastungen bei Gas- und Strompreisen,Die Entlastungen bei Gas- und Strompreisen,MISC,,,de,1
Entlastungs-Finanzpaket.,Entlastungs-Finanzpaket.,MISC,,,de,1
Mittwochabend nac…,Mittwochabend nac…,MISC,,,de,1
9-Euro-Tickets: Bundesweites 49-Euro-Ticket,9-Euro-Tickets: Bundesweites 49-Euro-Ticket,MISC,,,de,1
Liveticker: +++ 22:58 Deutsche Gasspeicher,Liveticker: +++ 22:58 Deutsche Gasspeicher,MISC,,,de,1
"DER SPIEGEL
</li><li>49-Euro-Ticket","DER SPIEGEL
</li><li>49-Euro-Ticket",MISC,,,de,1
Schnäppchenpreis.,Schnäppchenpreis.,MISC,,,de,1
Länder-Ministerpräsidentenkonf…,Länder-Ministerpräsidentenkonf…,MISC,,,de,1
Vermutete Sabotage: Oslo,Vermutete Sabotage: Oslo,MISC,,,de,1
Heizperiode beginnt!,Heizperiode beginnt!,MISC,,,de,1
"Gaspreis-Bremse  BILD
","Gaspreis-Bremse  BILD
",MISC,,,de,1
Die Preisbremsen für Strom und Gas,Die Preisbremsen für Strom und Gas,MISC,,,de,1
Mittwochabend aus i…,Mittwochabend aus i…,MISC,,,de,1
Konferenz der Regierungschefs von Bun…,Konferenz der Regierungschefs von Bun…,MISC,,,de,1
Gaspipeline-Saboteuren,Gaspipeline-Saboteuren,MISC,,,de,1
Ostsee-Pipeline Baltic Pipe,Ostsee-Pipeline Baltic Pipe,MISC,,,de,1
chinesischer,chinesischer,MISC,,,de,1
Strom…,Strom…,MISC,,,de,1
Deutschland gerettet!,Deutschland gerettet!,MISC,,,de,1
Preis von Gas,Preis von Gas,MISC,,,de,1
Atomkraft?,Atomkraft?,MISC,,,de,1
Pläne der,Pläne der,MISC,,,de,1
Marktverzerrung,Marktverzerrung,MISC,,,de,1
Die Füllstände,Die Füllstände,MISC,,,de,1
Doha,Doha,MISC,0.0,0.0,de,1
Fußball-WM.,Fußball-WM.,MISC,,,de,1
Septe…,Septe…,MISC,,,de,1
Lissek.,Lissek.,MISC,,,de,1
Weltklimakonferenz COP27?,Weltklimakonferenz COP27?,MISC,,,de,1
Nein danke: Fridays for Future,Nein danke: Fridays for Future,MISC,,,de,1
Tag vor den Beratungen mit den Ländern,Tag vor den Beratungen mit den Ländern,MISC,,,de,1
Energiekrise:,Energiekrise:,MISC,,,de,1
Bund und Länder steh…,Bund und Länder steh…,MISC,,,de,1
israelischer,israelischer,MISC,,,de,1
"Nachrichten kompakt
","Nachrichten kompakt
",MISC,,,de,1
brandenburgischen,brandenburgischen,MISC,,,de,1
Mittwoch h…,Mittwoch h…,MISC,,,de,1
Grüner Kurs,Grüner Kurs,MISC,,,de,1
"Nacht When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content.","Nacht When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content.",MISC,,,de,1
BASF-Fabrik,BASF-Fabrik,MISC,,,de,1
Rundgang auf der Baustelle:,Rundgang auf der Baustelle:,MISC,,,de,1
polnischen,polnischen,MISC,,,de,1
Baltic Pipe,Baltic Pipe,MISC,0.0,0.0,de,1
Kriegsjahr 2022,Kriegsjahr 2022,MISC,,,de,1
Mini…,Mini…,MISC,,,de,1
Vergangenes Jahr,Vergangenes Jahr,MISC,,,de,1
Charta,Charta,MISC,,,de,1
Uno-Klimagespräche im vergangenen Jahr,Uno-Klimagespräche im vergangenen Jahr,MISC,,,de,1
We…,We…,MISC,,,de,1
lkleO,lkleO,MISC,,,de,1
Gasumlage:,Gasumlage:,MISC,,,de,1
Angriff Russlands,Angriff Russlands,MISC,,,de,1
Wechselduschen und Abhärten,Wechselduschen und Abhärten,MISC,,,de,1
Bundesregierug,Bundesregierug,MISC,,,de,1
PLUS-Inhalten,PLUS-Inhalten,MISC,,,de,1
"Print-Magazin
werbefrei &amp;","Print-Magazin
werbefrei &amp;",MISC,,,de,1
"WEB.DE News
</li><li>","WEB.DE News
</li><li>",MISC,,,de,1
Skisprung-Weltcup,Skisprung-Weltcup,MISC,,,de,1
Warmtanzen,Warmtanzen,MISC,,,de,1
